"id","volume","pubid","name","floruit","sex","notbefore","notafter","status","placecode","region","settlement","district","lat","long"
"V3a-9301","3a","2","Δαμοτίων","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9302","3a","1","Δαμοῦς","ii AD","2","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9303","3a","2","Δάμουσα","ii-iii AD","2","200","300","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9304","3a","3","Δάμουσα","ii-iii AD","2","200","300","","LGPN_33968","Lakonia","Zarax","","36.7853","23.0867"
"V3a-9305","3a","1","Δάμουσα","ii AD","2","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9306","3a","5","Δαμόφαντος","imp.","1","-31","310","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-9307","3a","23","Δαμόφιλος","i BC","1","-100","0","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9308","3a","8","Δαμοφῶν","c.450-434BC","1","-450","-434","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9309","3a","5","Δαμοχάρης","241BC","1","-241","-241","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9310","3a","7","Δαμόχαρις","i BC/i AD","1","-25","25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9311","3a","8","Δαμόχαρις","i BC/i AD","1","-25","25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9312","3a","9","Δαμόχαρις","i BC/i AD","1","-25","25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9313","3a","10","Δαμόχαρις","c.1-10AD","1","1","10","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9314","3a","6","Δαμόχαρις","72BC","1","-72","-72","","LGPN_33454","Lakonia","Geronthrai","","36.9922","22.7069"
"V3a-9315","3a","5","Δαμόχαρις","imp.","1","-31","310","","LGPN_34168","Lakonia","Messa","","36.5457","22.3655"
"V3a-9316","3a","4","Δαμόχαρις","i BC/i AD","1","-25","25","","LGPN_33471","Lakonia","Teuthrone","","36.6201","22.4896"
"V3a-9317","3a","5","Δαμύλος","ii-iii AD","1","200","300","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9318","3a","4","Δαμύλος","ii-i BC","1","-200","-100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9319","3a","6","Δαμύλος","imp.","1","-31","310","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-9320","3a","18","Δαμώ","ii AD","2","100","200","","LGPN_33451","Lakonia","Kardamyle","","36.8866","22.2324"
"V3a-9321","3a","17","Δαμώ","192BC","2","-192","-192","slave/freed.","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9322","3a","43","Δάμων","hell.-imp.","1","-100","100","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9323","3a","42","Δάμων","ii BC","1","-200","-100","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9324","3a","45","Δάμων","i BC/i AD","1","-25","25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9325","3a","44","Δάμων","imp.","1","-31","310","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9326","3a","2","Δαμωνίδας","","1","-999","999","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9327","3a","1","Δαμώνων","b.433BC","1","-483","-433","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9328","3a","2","Δάρδανος","c.425-400BC","1","-425","-400","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9329","3a","2","Δάφνος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9330","3a","3","Δάφνος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9331","3a","1","Δειναγόρας","iii-ii BC","1","-300","-200","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9332","3a","1","Δεινακῶν","f.ii AD","1","101","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9333","3a","12","Δείναρχος","c.130AD","1","130","130","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9334","3a","1","Δεινιάδας","412BC","1","-412","-412","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9335","3a","1","Δεινίδας","c.48-31BC","1","-48","-31","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9336","3a","2","Δεινιππίδας","ii-i BC","1","-200","-100","","LGPN_33462","Lakonia","Oitylos","","36.7081","22.3884"
"V3a-9337","3a","4","Δείνιππος","i BC-i AD","1","-100","100","","LGPN_33472","Lakonia","Thalamai","","36.7847","22.3289"
"V3a-9338","3a","2","Δεῖνις","C600BC","1","-600","-600","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9339","3a","1","Δεινίχα","m.iv BC","2","-375","-325","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9340","3a","3","Δεινοκλῆς","c.25BC-10AD","1","-25","-25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9341","3a","9","Δεινοκράτης","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9342","3a","10","Δεινοκράτης","c.25BC-10AD","1","-25","-25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9343","3a","8","Δεινοκράτης","imp.","1","-31","310","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-9344","3a","1","Δεινοκρατίδας","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9345","3a","4","Δεινόμαχος","c.550BC","1","-550","-550","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9346","3a","3","Δεινομένης","Si AD","1","50","99","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9347","3a","1","Δεινοσθένης","316BC","1","-316","-316","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9348","3a","2","Δεινοσθένης","316BC","1","-316","-316","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9349","3a","1","Δεινῦς","iii BC","1","-300","-200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9350","3a","24","Δείνων","371BC","1","-371","-371","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9351","3a","1","Δέκμος","Mii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9352","3a","2","Δέκμος","Mii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9353","3a","1","Δελφός","her.","1","-998","-700","oikist/dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9354","3a","1","Δεξαγορίδας","195BC","1","-195","-195","","LGPN_33455","Lakonia","Gytheion","","36.7637","22.5624"
"V3a-9355","3a","4","Δεξίδαμος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9356","3a","5","Δεξίδαμος","c.30-20BC","1","-30","-20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9357","3a","3","Δεξίδαμος","i BC-i AD","1","-100","100","","LGPN_33454","Lakonia","Geronthrai","","36.9922","22.7069"
"V3a-9358","3a","2","Δεξικλῆς","ii-iii AD","1","200","300","","LGPN_33456","Lakonia","Hippola","","36.5094","22.3597"
"V3a-9359","3a","6","Δεξικράτης","c.30-20BC","1","-30","-20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9360","3a","3","Δεξίλας","vii/vi BC","1","-625","-575","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9361","3a","6","Δεξίμαχος","c.40-100AD","1","40","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9362","3a","9","Δεξίμαχος","c.125-150AD","1","125","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9363","3a","4","Δεξίμαχος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9364","3a","5","Δεξίμαχος","c.10-20AD","1","10","20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9365","3a","3","Δεξίμαχος","c.110-170AD","1","110","170","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9366","3a","2","Δεξίμαχος","c.35BC-10AD","1","-35","-35","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9367","3a","7","Δεξίμαχος","c.95-100AD","1","95","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9368","3a","8","Δεξίμαχος","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9369","3a","2","Δεξίνικος","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9370","3a","6","Δέξιππος","406BC","1","-406","-406","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9371","3a","7","Δέξιππος","400BC","1","-400","-400","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9372","3a","5","Δέξιππος","Fvi BC","1","-599","-550","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9374","3a","9","Δέξιππος","i AD","1","0","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9375","3a","10","Δέξιππος","ii-iii AD","1","200","300","","LGPN_33456","Lakonia","Hippola","","36.5094","22.3597"
"V3a-9376","3a","4","Δέξις","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9377","3a","3","Δέξις","hell.","1","-323","-31","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9378","3a","1","Δερκίδας","m.iii BC","1","-275","-225","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9379","3a","1","Δερκυλίδας","v/iv BC","1","-425","-375","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9380","3a","1","Δεσπόσιος","v BC","1","-500","-400","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9381","3a","1","Δημαρχία","ii AD","2","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9382","3a","3","Δημέας","c.100-125AD","1","100","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9383","3a","4","Δημέας","c.130-150AD","1","130","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9384","3a","46","Δημήτριος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9385","3a","45","Δημήτριος","f.iii AD","1","201","250","sculptor","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9386","3a","47","Δημήτριος","f.iii AD","1","201","250","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9387","3a","1","Δημοκήδης","hell.","1","-323","-31","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9388","3a","3","Δημόστρατος","hell.","1","-323","-31","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9389","3a","12","Δαμοτέλης","iv/iii BC","1","-325","-275","fict.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9390","3a","1","Δηνίππα","iv BC","2","-400","-300","","LGPN_33467","Lakonia","Pyrrhichos","","36.6573","22.4337"
"V3a-9391","3a","1","Διαδουμενός","c.132AD","1","132","132","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9392","3a","1","Διαικλῆς","345BC","1","-345","-345","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9393","3a","2","Διάκριτος","431BC","1","-431","-431","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9394","3a","1","Διακτορίδας","s.vi BC","1","-550","-501","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9395","3a","1","Διακτόριος","182BC","1","-182","-182","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9396","3a","2","Διάρης","iv/iii BC","1","-325","-275","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9397","3a","1","Διαφάνης","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9398","3a","1","Δίαχος","ii BC","1","-200","-100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9399","3a","4","Δίδυμος","a.212AD","1","212","262","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9400","3a","3","Δίδυμος","Mii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9401","3a","1","Διηνέκης","480BC","1","-480","-480","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9402","3a","19","Δικαίαρχος","ii BC","1","-200","-100","dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9403","3a","20","Δικαίαρχος","c.140-150AD","1","140","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9404","3a","11","Δικαῖος","213-217AD","1","213","217","","LGPN_33969","Lakonia","Tainaron-Kainepolis","","36.4595","22.4419"
"V3a-9405","3a","12","Δικαῖος","213-217AD","1","213","217","","LGPN_33969","Lakonia","Tainaron-Kainepolis","","36.4595","22.4419"
"V3a-9406","3a","42","Διογένης","c.105-110AD","1","105","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9407","3a","44","Διογένης","c.170AD","1","170","170","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9408","3a","45","Διογένης","ii/iii AD","1","275","325","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9409","3a","43","Διογένης","c.150-160AD","1","150","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9410","3a","40","Διογένης","c.90-100AD","1","90","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9411","3a","41","Διογένης","c.100-120AD","1","100","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9412","3a","29","Διόδωρος","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9413","3a","2","Διοκλείδας","c.400-375BC","1","-400","-375","","LGPN_33460","Lakonia","Kythera","","36.2236","23.0584"
"V3a-9414","3a","35","Διοκλῆς","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9415","3a","43","Διοκλῆς","c.105-110AD","1","105","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9416","3a","36","Διοκλῆς","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9417","3a","42","Διοκλῆς","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9418","3a","46","Διοκλῆς","s.ii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9419","3a","31","Διοκλῆς","iii BC","1","-300","-200","","LGPN_33461","Lakonia","Las","","36.7266","22.5132"
"V3a-9420","3a","45","Διοκλῆς","c.140-145AD","1","140","145","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9421","3a","32","Διοκλῆς","43-31BC","1","-43","-31","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9422","3a","37","Διοκλῆς","c.90-100AD","1","90","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9423","3a","34","Διοκλῆς","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9424","3a","39","Διοκλῆς","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9425","3a","40","Διοκλῆς","c.100-120AD","1","100","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9426","3a","38","Διοκλῆς","c.90-100AD","1","90","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9427","3a","44","Διοκλῆς","c.105-110AD","1","105","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9428","3a","41","Διοκλῆς","c.100-120AD","1","100","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9429","3a","33","Διοκλῆς","imp.","1","-31","310","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9430","3a","5","Διόκλεια","i BC-i AD","2","-100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9431","3a","7","Διονυσία","iii AD","2","200","300","","LGPN_33462","Lakonia","Oitylos","","36.7081","22.3884"
"V3a-9432","3a","184","Διονύσιος","c.120AD","1","120","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9433","3a","186","Διονύσιος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9434","3a","187","Διονύσιος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9435","3a","190","Διονύσιος","c.170AD","1","170","170","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9436","3a","188","Διονύσιος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9437","3a","181","Διονύσιος","i AD","1","0","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9438","3a","182","Διονύσιος","i AD","1","0","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9439","3a","192","Διονύσιος","c.225-250AD","1","225","250","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9440","3a","191","Διονύσιος","ii/iii AD","1","275","325","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9441","3a","177","Διονύσιος","hell.","1","-323","-31","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9442","3a","176","Διονύσιος","hell.","1","-323","-31","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9443","3a","178","Διονύσιος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9444","3a","179","Διονύσιος","iii AD","1","200","300","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9445","3a","185","Διονύσιος","c.130-150AD","1","130","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9446","3a","183","Διονύσιος","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9447","3a","189","Διονύσιος","c.150-160AD","1","150","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9448","3a","194","Διονύσιος","c.230-260AD","1","230","260","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9449","3a","180","Διονύσιος","c.225-250AD","1","225","250","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9450","3a","193","Διονύσιος","c.225-250AD","1","225","250","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9451","3a","2","Διονυσόδοτος","Mvi BC","1","-575","-525","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9452","3a","19","Διονυσόδωρος","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9453","3a","18","Διονυσόδωρος","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9454","3a","17","Διονυσόδωρος","iv BC","1","-400","-300","","LGPN_33467","Lakonia","Pyrrhichos","","36.6573","22.4337"
"V3a-9455","3a","9","Διοπείθης","v/iv BC","1","-425","-375","soothsayer","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9456","3a","1","Διοσκορᾶς","Sii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9457","3a","2","Διόσκορος","c.130AD","1","130","130","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9458","3a","1","Διόσκορος","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9459","3a","3","Διόσκορος","s.ii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9460","3a","2","Διοσκουρίδας","Mii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9461","3a","1","Διοφάντης","c.140-150AD","1","140","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9462","3a","23","Διόφαντος","imp.","1","-31","310","","LGPN_33467","Lakonia","Pyrrhichos","","36.6573","22.4337"
"V3a-9463","3a","22","Διόφαντος","s.iv BC","1","-350","-301","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9464","3a","1","Διφρίδας","v/iv BC","1","-425","-375","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9465","3a","30","Δίων","ii BC","1","-200","-100","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9466","3a","36","Δίων","c.90-100AD","1","90","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9467","3a","38","Δίων","c.140AD","1","140","140","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9468","3a","39","Δίων","ii/iii AD","1","275","325","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9469","3a","34","Δίων","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9470","3a","33","Δίων","c.50-25BC","1","-50","-25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9471","3a","35","Δίων","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9472","3a","32","Δίων","iii AD","1","200","300","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9473","3a","31","Δίων","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9474","3a","37","Δίων","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9475","3a","1","Διώνασσα","8-vii BC","2","-800","-700","dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9476","3a","2","Διωνίδας","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9477","3a","2","Δόρκις","477BC","1","-477","-477","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9478","3a","2","Δόρκος","iii-ii BC","1","-300","-200","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9479","3a","1","Δορκωϊλίδας","vii/vi BC","1","-625","-575","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9480","3a","1","Δορυκλείδας","vii/vi BC","1","-625","-575","sculptor","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-9481","3a","1","Δορύμαχος","imp.","1","-31","310","","LGPN_33460","Lakonia","Kythera","","36.2236","23.0584"
"V3a-9482","3a","1","Δορυσσός","her.","1","-998","-700","king/dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9483","3a","2","Δρακόντιος","400BC","1","-400","-400","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9484","3a","14","Δράκων","c.115-135AD","1","115","135","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9485","3a","1","Δύναμις","ii-iii AD","1","200","300","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9486","3a","59","Ζώπυρος","s.iv BC","1","-350","-301","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9488","3a","7","Δωριεύς","s.vi BC","1","-550","-501","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9489","3a","4","Εἰρανίων","c.160AD","1","160","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9490","3a","3","Εἰρανίων","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9491","3a","5","Εἰρανίων","c.212-220AD","1","212","220","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9492","3a","4","Εἰρήνη","ii-iii AD","2","200","300","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9493","3a","3","Εἰρήνη","i-ii AD","2","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9494","3a","1","῞Εκας","her.","1","-998","-700","dub.","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9495","3a","2","῞Εκας","m.vii BC","1","-675","-625","mantis","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9496","3a","1","῎Εκδικος","391BC","1","-391","-391","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9497","3a","2","Ἐκέφυλος","c.450-434BC","1","-450","-434","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9498","3a","1","῎Εκκριτος","413BC","1","-413","-413","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9499","3a","1","Ἐκπρέπης","s.v BC","1","-450","-401","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9500","3a","1","Ἐκφάνης","iv/iii BC","1","-325","-275","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9501","3a","1","῎Ελατος","m.8 BC","1","-775","-725","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9502","3a","1","῎Ελεγχος","i-ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9503","3a","10","῞Ελενος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9504","3a","11","῞Ελενος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9505","3a","12","῞Ελενος","c.160-170AD","1","160","170","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9506","3a","8","῞Ελενος","c.90-100AD","1","90","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9507","3a","6","῞Ελενος","c.105-110AD","1","105","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9508","3a","9","῞Ελενος","c.105-110AD","1","105","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9509","3a","13","῞Ελενος","c.217-230AD","1","217","230","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-9510","3a","7","῞Ελενος","c.217-230AD","1","217","230","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
