"id","volume","pubid","name","floruit","sex","notbefore","notafter","status","placecode","region","settlement","district","lat","long"
"V3b-22164","3b","15","Ἀριστώ","ii AD","2","100","200","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22165","3b","2","Ἀριστώ","iii BC","2","-300","-200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22166","3b","3","Ἀριστώ","iii BC","2","-300","-200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22167","3b","12","Ἀριστώ","f.ii BC","2","-199","-150","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22168","3b","6","Ἀριστώ","iii-ii BC","2","-300","-200","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22169","3b","5","Ἀριστώ","iii-ii BC","2","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22170","3b","9","Ἀριστώ","c.210-190BC","2","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22171","3b","13","Ἀριστώ","ii/i BC","2","-125","-75","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22172","3b","1","Ἀριστώ","iv BC","2","-400","-300","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22173","3b","11","Ἀριστώ","ii-i BC","2","-200","-100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22174","3b","14","Ἀριστώ","hell.-imp.","2","-100","100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22175","3b","20","Ἀρίστων","c.250-245BC","1","-250","-245","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22176","3b","47","Ἀρίστων","iii/ii BC","1","-225","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22177","3b","56","Ἀρίστων","c.220-200BC","1","-220","-200","local arch.","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22178","3b","57","Ἀρίστων","c.220-200BC","1","-220","-200","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22179","3b","58","Ἀρίστων","c.220-200BC","1","-220","-200","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22180","3b","67","Ἀρίστων","209BC","1","-209","-209","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22181","3b","82","Ἀρίστων","c.190-175BC","1","-190","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22182","3b","83","Ἀρίστων","c.190-175BC","1","-190","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22183","3b","108","Ἀρίστων","imp.","1","-31","310","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22184","3b","113","Ἀρίστων","i BC/i AD","1","-25","25","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22185","3b","114","Ἀρίστων","i BC/i AD","1","-25","25","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22186","3b","130","Ἀρίστων","f.ii AD","1","101","150","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22187","3b","88","Ἀρίστων","m.ii BC","1","-175","-125","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-22188","3b","89","Ἀρίστων","m.ii BC","1","-175","-125","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-22189","3b","19","Ἀρίστων","253BC","1","-253","-253","","LGPN_33165","Boiotia","","","0","0"
"V3b-22190","3b","26","Ἀρίστων","s.iii BC","1","-250","-201","sculptor","LGPN_33165","Boiotia","","","0","0"
"V3b-22191","3b","32","Ἀρίστων","A246BC","1","-246","-196","","LGPN_33165","Boiotia","","","0","0"
"V3b-22192","3b","79","Ἀρίστων","c.190-185BC","1","-190","-185","fed. arch.","LGPN_33165","Boiotia","","","0","0"
"V3b-22193","3b","84","Ἀρίστων","182BC","1","-182","-182","","LGPN_33165","Boiotia","","","0","0"
"V3b-22194","3b","15","Ἀρίστων","c.285-280BC","1","-285","-280","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22195","3b","16","Ἀρίστων","c.285-280BC","1","-285","-280","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22196","3b","29","Ἀρίστων","s.iii BC","1","-250","-201","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22197","3b","31","Ἀρίστων","s.iii BC","1","-250","-201","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22198","3b","40","Ἀρίστων","c.235-230BC","1","-235","-230","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22199","3b","43","Ἀρίστων","229BC","1","-229","-229","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22200","3b","52","Ἀρίστων","iii/ii BC","1","-225","-175","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22201","3b","53","Ἀρίστων","iii/ii BC","1","-225","-175","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22202","3b","60","Ἀρίστων","215BC","1","-215","-215","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22203","3b","73","Ἀρίστων","c.200-175BC","1","-200","-175","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22204","3b","78","Ἀρίστων","f.ii BC","1","-199","-150","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22205","3b","90","Ἀρίστων","A172BC","1","-172","-122","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22206","3b","106","Ἀρίστων","c.60BC","1","-60","-60","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22207","3b","10","Ἀρίστων","iii BC","1","-300","-200","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22208","3b","65","Ἀρίστων","c.210-190BC","1","-210","-190","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22209","3b","76","Ἀρίστων","ii-i BC","1","-200","-100","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22210","3b","81","Ἀρίστων","c.190-175BC","1","-190","-175","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22211","3b","4","Ἀρίστων","m.iv BC","1","-375","-325","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22212","3b","6","Ἀρίστων","iv/iii BC","1","-325","-275","painter","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22213","3b","7","Ἀρίστων","a.316BC","1","-316","-266","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22214","3b","14","Ἀρίστων","c.286-262BC","1","-286","-262","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22215","3b","95","Ἀρίστων","Sii BC","1","-150","-101","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22216","3b","97","Ἀρίστων","125BC","1","-125","-125","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22217","3b","104","Ἀρίστων","c.75-65BC","1","-75","-65","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22218","3b","103","Ἀρίστων","c.75-65BC","1","-75","-65","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22219","3b","105","Ἀρίστων","c.68BC","1","-68","-68","poet","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22220","3b","124","Ἀρίστων","ii AD","1","100","200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22221","3b","125","Ἀρίστων","ii AD","1","100","200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22222","3b","126","Ἀρίστων","ii AD","1","100","200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22223","3b","127","Ἀρίστων","ii AD","1","100","200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22224","3b","128","Ἀρίστων","ii-iii AD","1","200","300","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22225","3b","137","Ἀρίστων","c.250-240BC","1","-250","-240","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22226","3b","138","Ἀρίστων","iii/ii BC","1","-225","-175","","LGPN_33165","Boiotia","","","0","0"
"V3b-22227","3b","45","Ἀρίστων","c.225BC","1","-225","-225","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22228","3b","50","Ἀρίστων","iii/ii BC","1","-225","-175","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22229","3b","77","Ἀρίστων","f.ii BC","1","-199","-150","local arch.","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22230","3b","119","Ἀρίστων","i AD","1","0","100","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22231","3b","118","Ἀρίστων","i AD","1","0","100","","LGPN_33165","Boiotia","","","0","0"
"V3b-22232","3b","1","Ἀρίστων","v BC","1","-500","-400","","LGPN_33132","Boiotia","Haliartos","","38.3667","23.1"
"V3b-22233","3b","39","Ἀρίστων","c.235-230BC","1","-235","-230","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-22234","3b","44","Ἀρίστων","225BC","1","-225","-225","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-22235","3b","59","Ἀρίστων","216BC","1","-216","-216","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-22236","3b","62","Ἀρίστων","C214-210BC","1","-214","-210","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-22237","3b","70","Ἀρίστων","207BC","1","-207","-207","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-22238","3b","80","Ἀρίστων","c.190-185BC","1","-190","-185","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-22239","3b","91","Ἀρίστων","c.171-160BC","1","-171","-160","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-22240","3b","48","Ἀρίστων","iii/ii BC","1","-225","-175","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22241","3b","49","Ἀρίστων","iii/ii BC","1","-225","-175","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22242","3b","102","Ἀρίστων","c.80-58BC","1","-80","-58","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22243","3b","3","Ἀρίστων","iv-iii BC","1","-400","-300","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22244","3b","109","Ἀρίστων","imp.","1","-31","310","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22245","3b","110","Ἀρίστων","imp.","1","-31","310","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22246","3b","117","Ἀρίστων","i AD","1","0","100","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22247","3b","129","Ἀρίστων","ii-iii AD","1","200","300","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22248","3b","27","Ἀρίστων","s.iii BC","1","-250","-201","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-22249","3b","28","Ἀρίστων","s.iii BC","1","-250","-201","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-22250","3b","38","Ἀρίστων","c.237-230BC","1","-237","-230","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-22251","3b","5","Ἀρίστων","iv/iii BC","1","-325","-275","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-22252","3b","8","Ἀρίστων","iii BC","1","-300","-200","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-22253","3b","74","Ἀρίστων","ii-i BC","1","-200","-100","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-22254","3b","11","Ἀρίστων","iii-ii BC","1","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22255","3b","12","Ἀρίστων","f.iii BC","1","-299","-250","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22256","3b","13","Ἀρίστων","f.iii BC","1","-299","-250","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22257","3b","75","Ἀρίστων","ii-i BC","1","-200","-100","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22258","3b","92","Ἀρίστων","170BC","1","-170","-170","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22259","3b","100","Ἀρίστων","i BC-i AD","1","-100","100","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22260","3b","133","Ἀρίστων","c.160-180AD","1","160","180","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22261","3b","111","Ἀρίστων","imp.","1","-31","310","","LGPN_34654","Boiotia","Thespiai (Tateza (mod.))","","0","0"
"V3b-22262","3b","2","Ἀρίστων","v/iv BC","1","-425","-375","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22263","3b","9","Ἀρίστων","iii BC","1","-300","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22264","3b","17","Ἀρίστων","c.280-265BC","1","-280","-265","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22265","3b","18","Ἀρίστων","c.280-265BC","1","-280","-265","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22266","3b","21","Ἀρίστων","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22267","3b","30","Ἀρίστων","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22268","3b","22","Ἀρίστων","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22269","3b","23","Ἀρίστων","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22270","3b","24","Ἀρίστων","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22271","3b","25","Ἀρίστων","Siii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22272","3b","33","Ἀρίστων","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22273","3b","34","Ἀρίστων","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22274","3b","35","Ἀρίστων","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22275","3b","36","Ἀρίστων","c.245-230BC","1","-245","-230","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22276","3b","37","Ἀρίστων","c.245-210BC","1","-245","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22277","3b","41","Ἀρίστων","c.230-220BC","1","-230","-220","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22278","3b","42","Ἀρίστων","c.230-220BC","1","-230","-220","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22279","3b","46","Ἀρίστων","c.225BC","1","-225","-225","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22280","3b","51","Ἀρίστων","iii/ii BC","1","-225","-175","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22281","3b","54","Ἀρίστων","c.220-210BC","1","-220","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22282","3b","55","Ἀρίστων","c.220-210BC","1","-220","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22283","3b","61","Ἀρίστων","C214-210BC","1","-214","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22284","3b","63","Ἀρίστων","c.210BC","1","-210","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22285","3b","64","Ἀρίστων","c.210BC","1","-210","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22286","3b","66","Ἀρίστων","c.210-172BC","1","-210","-172","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22287","3b","68","Ἀρίστων","209BC","1","-209","-209","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22288","3b","69","Ἀρίστων","209BC","1","-209","-209","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22289","3b","71","Ἀρίστων","205BC","1","-205","-205","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22290","3b","72","Ἀρίστων","C200-175BC","1","-200","-175","local arch.","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22291","3b","85","Ἀρίστων","m.ii BC","1","-175","-125","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22292","3b","86","Ἀρίστων","m.ii BC","1","-175","-125","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22293","3b","87","Ἀρίστων","m.ii BC","1","-175","-125","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22294","3b","93","Ἀρίστων","Sii BC","1","-150","-101","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22295","3b","94","Ἀρίστων","Sii BC","1","-150","-101","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22296","3b","96","Ἀρίστων","Sii BC","1","-150","-101","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22297","3b","98","Ἀρίστων","i BC-i AD","1","-100","100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22298","3b","101","Ἀρίστων","c.80-70BC","1","-80","-70","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22299","3b","107","Ἀρίστων","imp.","1","-31","310","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22300","3b","112","Ἀρίστων","imp.","1","-31","310","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22301","3b","115","Ἀρίστων","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22302","3b","116","Ἀρίστων","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22303","3b","122","Ἀρίστων","f.i AD","1","1","50","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22304","3b","120","Ἀρίστων","f.i AD","1","1","50","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22305","3b","121","Ἀρίστων","f.i AD","1","1","50","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22306","3b","123","Ἀρίστων","ii AD","1","100","200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22307","3b","132","Ἀρίστων","c.160AD","1","160","160","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22308","3b","131","Ἀρίστων","m.ii AD","1","125","175","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22309","3b","134","Ἀρίστων","169-172AD","1","169","172","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22310","3b","135","Ἀρίστων","169-172AD","1","169","172","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22311","3b","136","Ἀρίστων","169-172AD","1","169","172","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22312","3b","1","Ἀριστώνουμος","iii BC","1","-300","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22313","3b","1","Ἀριστώνυμος","iv-iii BC","1","-400","-300","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-22314","3b","7","Ἀριστώνυμος","155AD","1","155","155","","LGPN_33165","Boiotia","","","0","0"
"V3b-22315","3b","2","Ἀριστώνυμος","iii BC","1","-300","-200","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22316","3b","5","Ἀριστώνυμος","224BC","1","-224","-224","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22317","3b","6","Ἀριστώνυμος","c.200-175BC","1","-200","-175","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22318","3b","8","Ἀριστώνυμος","220BC","1","-220","-220","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-22319","3b","3","Ἀριστώνυμος","c.272-270BC","1","-272","-270","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22320","3b","4","Ἀριστώνυμος","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22321","3b","1","Ἀρίφαντος","c.382BC","1","-382","-382","","LGPN_33165","Boiotia","","","0","0"
"V3b-22322","3b","1","Ἀρίων","hell.","1","-323","-31","","LGPN_33143","Boiotia","Kyrtones","","0","0"
"V3b-22323","3b","2","Ἀρκαδία","c.210-190BC","2","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22324","3b","1","Ἀρκαδία","v BC","2","-500","-400","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22325","3b","1","Ἀρκάς","c.390-335BC","1","-390","-335","","LGPN_33165","Boiotia","","","0","0"
"V3b-22326","3b","1","Ἀρκεσίλα","iii BC","2","-300","-200","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22327","3b","1","Ἀρκεσιλάα","iv BC","2","-400","-300","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22328","3b","1","Ἀρκεσίλαος","c.240-230BC","1","-240","-230","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22329","3b","4","Ἀρκεσίλαος","c.200-175BC","1","-200","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22330","3b","5","Ἀρκεσίλαος","ii BC","1","-200","-100","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22331","3b","6","Ἀρκεσίλαος","s.ii BC","1","-150","-101","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-22332","3b","2","Ἀρκεσίλαος","228BC","1","-228","-228","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22333","3b","3","Ἀρκεσίλαος","c.210-190BC","1","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22334","3b","1","Ἀρκεσίλας","c.400BC","1","-400","-400","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22335","3b","1","Ἀρκεσώ","s.iii BC","2","-250","-201","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22336","3b","2","Ἀρκεσώ","s.iii BC","2","-250","-201","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22337","3b","1","Ἀρκέσων","223BC","1","-223","-223","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22338","3b","1","Ἀρκέων","iii/ii BC","1","-225","-175","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22339","3b","1","῾Αρματίδας","vi/v BC","1","-525","-475","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22340","3b","1","῾Αρματικά","","2","-999","999","","LGPN_33134","Boiotia","Harma","","0","0"
"V3b-22341","3b","1","῾Αρματίνα","hell.","2","-323","-31","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22342","3b","2","Ἀρμενίδας","Siv BC","1","-350","-301","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22343","3b","1","Ἀρμενίδας","v BC","1","-500","-400","","LGPN_33165","Boiotia","","","0","0"
"V3b-22344","3b","1","῾Αρμόδαμος","c.228-226BC","1","-228","-226","","LGPN_33132","Boiotia","Haliartos","","38.3667","23.1"
"V3b-22345","3b","1","῾Αρμοδία","iii/ii BC","2","-225","-175","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22346","3b","4","῾Αρμόδιος","c.170-200AD","1","170","200","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-22347","3b","2","῾Αρμόδιος","iii-ii BC","1","-300","-200","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22348","3b","1","῾Αρμόδιος","424BC","1","-424","-424","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22349","3b","3","῾Αρμόδιος","C210-200BC","1","-210","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22350","3b","2","῾Αρμοξένα","ii BC","2","-200","-100","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22351","3b","1","῾Αρμοξένα","iii-ii BC","2","-300","-200","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-22352","3b","7","῾Αρμόξενος","m.ii BC","1","-175","-125","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-22353","3b","5","῾Αρμόξενος","iii/ii BC","1","-225","-175","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-22354","3b","1","῾Αρμόξενος","s.iii BC","1","-250","-201","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-22355","3b","2","῾Αρμόξενος","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22356","3b","3","῾Αρμόξενος","c.225-200BC","1","-225","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22357","3b","4","῾Αρμόξενος","c.225-200BC","1","-225","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22358","3b","6","῾Αρμόξενος","223BC","1","-223","-223","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22359","3b","1","῾Αρμόττα","c.240-230BC","2","-240","-230","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-22360","3b","1","Ἀρνεσίχα","v BC","2","-500","-400","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-22361","3b","1","Ἀρνίας","f.ii BC","1","-199","-150","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-22362","3b","1","Ἀρνοκλεῖς","c.235-230BC","1","-235","-230","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-22363","3b","1","Ἀρξίας","C214-210BC","1","-214","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22364","3b","1","Ἀρξικλίης","424BC","1","-424","-424","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-22365","3b","1","Ἀρξιλαΐδας","c.300-275BC","1","-300","-275","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22366","3b","1","῎Αρξιλλος","c.329BC","1","-329","-329","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-22367","3b","2","῾Αρπαλίων","iii/ii BC","1","-225","-175","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-22368","3b","3","῾Αρπαλίων","c.382BC","1","-382","-382","","LGPN_33165","Boiotia","","","0","0"
